ID	Date	News Portal	Headline	Claim	Sentiment
BN/ESMY/250104/010	04-01-2025	Ei Samay	অতুলের আত্মহত্যায় প্ররোচনার অভিযোগে গ্রেপ্তার হয়েছিলেন প্রাক্তন স্ত্রী-শাশুড়ি-শ্যালক, জামিন ৩ জনেরই	Checkworthy	NEGATIVE
BN/PRTD/240814/038	14-08-2024	Sangbad Pratidin	অযোধ্যার পর এবার কনৌজ, ফের যোগীরাজ্যে নাবালিকা ধর্ষণে ধৃত সপা নেতা	Checkworthy	NEGATIVE
BN/PRTD/241112/018	12-11-2024	Sangbad Pratidin	যোগীরাজ্যে ট্যাটু করিয়ে এইডস আক্রান্ত ৬৮ মহিলা? উত্তর দিল প্রশাসন	Checkworthy	NEGATIVE
BN/PRTD/240822/066	22-08-2024	Sangbad Pratidin	আয়, আরও বেঁধে বেঁধে ‘রাখি’, ময়দানে নজিরবিহীন সম্প্রীতি	Checkworthy	POSITIVE
BN/PRTD/241207/044	07-12-2024	Sangbad Pratidin	রবিবার সামনে নর্থইস্ট, কোন স্ট্র্যাটেজিতে জয়ের ছক কষছেন মোলিনা?	Not-Checkworthy	NEUTRAL
BN/PRTD/241106/007	06-11-2024	Sangbad Pratidin	সেনেটে লালঝড়, হাউসেও অপ্রতিরোধ্য ট্রাম্পের দল! কেন এত গুরুত্বপূর্ণ মার্কিন আইনসভার ভোট?	Checkworthy	NEUTRAL
BN/PRTD/241127/010	27-11-2024	Sangbad Pratidin	যেমন কথা তেমন কাজ! মুখ্যমন্ত্রীর নির্দেশের ২৪ ঘণ্টার মধ্যেই চালু বড়মা পুলিশ ফাঁড়ি	Checkworthy	POSITIVE
BN/BTMN/241117/042	17-11-2024	Bartaman	হাসপাতালের পরিষেবা থেকে নাম নথিভুক্ত করা বা যথাযথ রেফারেলের অভাব—...	Checkworthy	NEGATIVE
BN/PRTD/241121/030	21-11-2024	Sangbad Pratidin	মালদহে ‘আত্মঘাতী’ যুবক! কারণ নিয়ে ঘনাচ্ছে রহস্য	Checkworthy	NEGATIVE
BN/PRTD/240917/107	17-09-2024	Sangbad Pratidin	মঞ্চ থেকেই প্রিয়াঙ্কার ঠোঁটে নিকের চুমু, স্বামীকে ভালোবাসায় ভরিয়ে দিলেন ‘দেশি গার্ল’	Not-Checkworthy	POSITIVE
BN/BTMN/241130/046	30-11-2024	Bartaman	ম্যান ইউতে প্রথম জয় কোচ আমোরিমের	Checkworthy	POSITIVE
BN/BTMN/241014/012	14-10-2024	Bartaman	পুজোর সময় সরকারি বাস পরিষেবা নিয়ে খুশি দর্শনার্থীরা	Checkworthy	POSITIVE
BN/PRTD/241021/063	21-10-2024	Sangbad Pratidin	চিন্তা বাড়াচ্ছে ঘূর্ণিঝড় ‘ডানা’, পুরী ও সাগরদ্বীপের মাঝামাঝি ল্যান্ডফলের সম্ভাবনা	Checkworthy	NEGATIVE
BN/PRTD/241227/077	27-12-2024	Sangbad Pratidin	‘আমি জেলে থাকার সময় তিনি পাশে ছিলেন’, শোকবার্তায় মনমোহনকে নিয়ে আবেগপ্রবণ মালয়েশিয়ার প্রধানমন্ত্রী	Not-Checkworthy	POSITIVE
BN/BTMN/241228/042	28-12-2024	Bartaman	বরোদার বিরুদ্ধে কঠিন পরীক্ষার সামনে বাংলা	Checkworthy	NEUTRAL
BN/PRTD/241204/011	04-12-2024	Sangbad Pratidin	শীতে শিশুর চাই রোগপ্রতিরোধ ক্ষমতা, কীভাবে খেয়াল রাখবেন?	Checkworthy	NEUTRAL
BN/PRTD/241101/071	01-11-2024	Sangbad Pratidin	অন্য দলের জার্সিতে চূড়ান্ত সফল, অতীতে এই তারকাদের ছাড়ার খেসারত দিতে হয়েছে নাইটদের	Checkworthy	POSITIVE
BN/PRTD/241014/001	14-10-2024	Sangbad Pratidin	মা এল রথে…, বিসর্জন নয়, কলকাতার বুকেই সংরক্ষিত থাকবে ‘শৈশবের দুগ্গা’	Checkworthy	NEUTRAL
BN/PRTD/250101/054	01-01-2025	Sangbad Pratidin	নিউ টাউন মেলা প্রাঙ্গণে বসেছে ‘সরস মেলা’	Checkworthy	NEUTRAL
BN/PRTD/241227/014	27-12-2024	Sangbad Pratidin	দুই নয়, চার পা! ‘সেলিব্রিটি’ মুরগি দেখতে ভিড় কাটোয়ার মাংসের দোকানে	Checkworthy	NEUTRAL
BN/PRTD/241226/046	26-12-2024	Sangbad Pratidin	রূপান্তরকামীর সঙ্গে প্রেম, বিয়েও করবে সন্তান, মানতে না পেরে আত্মহত্যা দম্পতির	Checkworthy	NEGATIVE
BN/BTMN/241228/015	28-12-2024	Bartaman	ভুয়ো নথি দিয়ে প্যান-আধার ধৃত বাংলাদেশি অনুপ্রবেশকারী	Checkworthy	NEGATIVE
BN/BTMN/240827/024	27-08-2024	Bartaman	ইউজিসি নেট পরীক্ষার্থীদের মাথায় হাত, বন্ধ বহু স্কুলও	Checkworthy	NEGATIVE
BN/NS18/240814/069	14-08-2024	News18 Bangla	সলমনের ছবিতেই শেষ গান! ৯ বছর পর বলিউডে ফিরছেন জনপ্রিয় এই গায়ক, কে তিনি জানেন	Checkworthy	POSITIVE
BN/PRTD/240928/013	28-09-2024	Sangbad Pratidin	বাংলাদেশি পর্ন নায়িকা কাণ্ডে রাজ কুন্দ্রার যোগ! মুখ খুললেন শিল্পা শেট্টির স্বামী	Checkworthy	NEGATIVE
BN/PRTD/241003/022	03-10-2024	Sangbad Pratidin	আর জি কর দুর্নীতি মামলায় গ্রেপ্তার আরও ১, এবার জালে সন্দীপ ঘনিষ্ঠ হাউজ স্টাফ আশিস পাণ্ডে	Checkworthy	NEGATIVE
BN/PRTD/241011/071	11-10-2024	Sangbad Pratidin	দুবাইয়ে গ্রেপ্তার মহাদেব অ্যাপ দুর্নীতির মূলচক্রী, দ্রুত ফেরানো হবে ভারতে	Checkworthy	NEGATIVE
BN/ESMY/241128/012	28-11-2024	Ei Samay	নতুন প্যান কার্ড কী ভাবে মিলবে? কী এর বিশেষত্ব জানেন?	Not-Checkworthy	NEUTRAL
BN/PRTD/240814/027	14-08-2024	Sangbad Pratidin	আর জি কর কাণ্ডে তদন্তভার নিয়েই সক্রিয় সিবিআই, দিল্লি থেকে আসছে বিশেষ দল	Checkworthy	NEUTRAL
BN/PRTD/241104/035	04-11-2024	Sangbad Pratidin	৬ বছর পরে জম্মু ও কাশ্মীর বিধানসভায় অধিবেশন, ৩৭০ ধারা বাতিল নিয়ে উত্তেজনা চরমে	Checkworthy	NEUTRAL
BN/BTMN/241115/044	15-11-2024	Bartaman	শেখ হাসিনার সময়কার ধর্মনিরপেক্ষতা মুছে ফেলতে চাইছে মহম্মদ ইউনুসের নেতৃত্বাধীন...	Checkworthy	NEGATIVE
BN/BTMN/240925/025	25-09-2024	Bartaman	আসছে ডলফিন, ১৫০ বছরের জন্মদিনে নয়া চমক	Checkworthy	NEUTRAL
BN/PRTD/250101/098	01-01-2025	Sangbad Pratidin	এবার হোয়াটসঅ্যাপ থেকেই কথা বলা যাবে চ্যাটজিপিটির সঙ্গে, জানুন কীভাবে	Checkworthy	NEUTRAL
BN/BTMN/241130/030	30-11-2024	Bartaman	ক্রাইম সিনেমা দেখে খুনের প্লট, জেরায় জানাল বালির তবলা শিক্ষক খুনে ধৃত সিরিয়াল কিলার	Checkworthy	NEGATIVE
BN/PRTD/241112/056	12-11-2024	Sangbad Pratidin	কালিকাপুরে বিধ্বংসী আগুন, এক নিমেষে শেষ সব! পুড়ল ‘শেষ’ স্মৃতিটুকুও	Checkworthy	NEGATIVE
BN/BTMN/241113/007	13-11-2024	Bartaman	কাঁকসায় গাড়ির বনেটের তলায় খেলতে গিয়ে অগ্নিদগ্ধ ৪ শিশু	Checkworthy	NEGATIVE
BN/PRTD/241002/034	02-10-2024	Sangbad Pratidin	‘গো ব্যাক বাংলাদেশ’, কালো পতাকা নিয়ে লিটনদের বিরুদ্ধে প্রতিবাদ মিছিল হিন্দু মহাসভার	Checkworthy	NEGATIVE
BN/BTMN/241017/046	2024-10-17 00:00:00	Bartaman	সময়সীমার পরও উঠছে না ক্ষতিপূরণ সেস, যুক্ত করা হবে জিএসটির সঙ্গে	Checkworthy	NEGATIVE
BN/PRTD/241206/007	06-12-2024	Sangbad Pratidin	চব্বিশে অনির্বাণের বৃহস্পতি তুঙ্গে! অভিনেতার মন্তব্য, ‘বিনয় করব না, খুব ভালো লাগছে’	Not-Checkworthy	POSITIVE
BN/PRTD/241107/102	07-11-2024	Sangbad Pratidin	বাঘের খাঁচায় ঢুকে আত্মরাম খাঁচাছাড়া! দুই যুবকের কাণ্ডে হাসির ফোয়ারা, ভাইরাল ভিডিও	Checkworthy	POSITIVE
BN/BTMN/250108/026	08-01-2025	Bartaman	এবার কানাডার দখল চান ট্রাম্প! দিলেন নয়া প্রস্তাব	Checkworthy	NEGATIVE
BN/PRTD/241001/083	01-10-2024	Sangbad Pratidin	C3IT 2024: বিজ্ঞান ও প্রযুক্তির উদযাপন, অ্যাকাডেমি অফ টেকনোলজির আন্তর্জাতিক সম্মেলন	Checkworthy	NEUTRAL
BN/BTMN/241129/031	29-11-2024	Bartaman	মধ্যমগ্রামে জলাশয় ভরাট নিয়ে এবার ‘জাস্টিস’ চান এলাকাবাসী	Checkworthy	NEUTRAL
BN/BTMN/241123/018	23-11-2024	Bartaman	জিপিএফ জমার সর্বোচ্চ সীমা ৫ লক্ষ টাকায় বাঁধল অর্থদপ্তর	Checkworthy	NEUTRAL
BN/PRTD/240815/006	15-08-2024	Sangbad Pratidin	আর জি কর মামলা: কেস ডায়রি তলব হাই কোর্টের প্রধান বিচারপতির	Checkworthy	NEUTRAL
BN/PRTD/241006/019	06-10-2024	Sangbad Pratidin	বছরভর যুদ্ধেও নতজানু নয় হামাস, বর্ষপূর্তির আগে পালটা হামলা ইজরায়েলে!	Checkworthy	NEGATIVE
BN/ESMY/241108/006	08-11-2024	Ei Samay	ট্রাম্প জিততেই দেশ ছাড়ছেন মাস্কের ট্রান্সজেন্ডার কন্যা, কী বললেন বাবা?	Checkworthy	NEUTRAL
BN/PRTD/241121/059	21-11-2024	Sangbad Pratidin	আদালতের রায়ের পরও সাসপেন্ডেড ছাত্রদের ক্লাস করাতে আপত্তি তুলে বিক্ষোভ উত্তরবঙ্গ মেডিক্যালে!	Checkworthy	NEGATIVE
BN/PRTD/241007/065	07-10-2024	Sangbad Pratidin	ধর্মতলা এবার তালতলায়! অভিনব থিম ভাবনায় জমজমাট দুর্গাপুজো	Not-Checkworthy	POSITIVE
BN/BTMN/241117/029	17-11-2024	Bartaman	সিসি ক্যামেরা নজরদারিতে সংস্কার ভূগর্ভস্থ নিকাশির, বরাদ্দ ৫৬ লক্ষ,  বরানগরে কারচুপি রুখতে পদক্ষেপ নগরোন্নয়ন দপ্তরের	Checkworthy	NEUTRAL
BN/PRTD/240905/106	05-09-2024	Sangbad Pratidin	‘ভিলেন’ সেই করোনা, মস্তিষ্কে সংক্রমণ বৃদ্ধির পিছনে ‘ঘাতক’ ভাইরাস!	Checkworthy	NEGATIVE
BN/PRTD/250105/031	05-01-2025	Sangbad Pratidin	বারাসতে রবিনসন স্ট্রিটের ছায়া! দিনের পর দিন স্বামীর মৃতদেহ আগলে স্ত্রী	Checkworthy	NEGATIVE
